run_id,timestamp,previous_batches,previous_traversals,previous_elapsed_sec,run_batches,run_traversals,run_elapsed_sec,total_batches,total_traversals,total_elapsed_sec,batches,traversals,elapsed_sec,workers,merge_interval,regret_update,stack,small_blind,infosets,utility_sum_last_batch,checkpoint_reason
20260503-174715,1777868683.415512,0,0,0.0,2562,51240000,23847.897130012512,2562,51240000,23847.897130012512,2562,51240000,23847.897130012512,10,1000,cfr_plus,1000,10,9696,-4861.506498285077,interval
20260503-174715,1777868986.436648,0,0,0.0,2604,52080000,24150.92426609993,2604,52080000,24150.92426609993,2604,52080000,24150.92426609993,10,1000,cfr_plus,1000,10,9696,-5347.419835183622,interval
20260503-174715,1777869291.945798,0,0,0.0,2646,52920000,24456.421530246735,2646,52920000,24456.421530246735,2646,52920000,24456.421530246735,10,1000,cfr_plus,1000,10,9696,-1718.4162762866688,interval
20260503-174715,1777869596.459435,0,0,0.0,2688,53760000,24760.94221520424,2688,53760000,24760.94221520424,2688,53760000,24760.94221520424,10,1000,cfr_plus,1000,10,9696,-630.4151670954071,interval
20260503-174715,1777869902.934102,0,0,0.0,2730,54600000,25067.419988155365,2730,54600000,25067.419988155365,2730,54600000,25067.419988155365,10,1000,cfr_plus,1000,10,9696,-7139.1718886333365,interval
20260503-174715,1777870208.827138,0,0,0.0,2771,55420000,25373.31034231186,2771,55420000,25373.31034231186,2771,55420000,25373.31034231186,10,1000,cfr_plus,1000,10,9696,-3533.9682039695854,interval
20260503-174715,1777870509.191915,0,0,0.0,2811,56220000,25673.668796300888,2811,56220000,25673.668796300888,2811,56220000,25673.668796300888,10,1000,cfr_plus,1000,10,9696,-1201.4046402152205,interval
20260503-174715,1777870809.348416,0,0,0.0,2851,57020000,25973.833408117294,2851,57020000,25973.833408117294,2851,57020000,25973.833408117294,10,1000,cfr_plus,1000,10,9696,-1582.7139071735692,interval
20260503-174715,1777871109.9643772,0,0,0.0,2891,57820000,26274.446916103363,2891,57820000,26274.446916103363,2891,57820000,26274.446916103363,10,1000,cfr_plus,1000,10,9696,-359.22650487310034,interval
20260503-174715,1777871417.332171,0,0,0.0,2932,58640000,26581.819459199905,2932,58640000,26581.819459199905,2932,58640000,26581.819459199905,10,1000,cfr_plus,1000,10,9696,999.2354096833543,interval
20260503-174715,1777871723.009911,0,0,0.0,2973,59460000,26887.489418029785,2973,59460000,26887.489418029785,2973,59460000,26887.489418029785,10,1000,cfr_plus,1000,10,9696,2809.6176811689807,interval
20260503-174715,1777872028.1558442,0,0,0.0,3014,60280000,27192.640572309494,3014,60280000,27192.640572309494,3014,60280000,27192.640572309494,10,1000,cfr_plus,1000,10,9696,-2759.074920408597,interval
20260503-174715,1777872334.642852,0,0,0.0,3055,61100000,27499.132400274277,3055,61100000,27499.132400274277,3055,61100000,27499.132400274277,10,1000,cfr_plus,1000,10,9696,-270.00669777205655,interval
20260503-174715,1777872638.4042492,0,0,0.0,3096,61920000,27802.892136335373,3096,61920000,27802.892136335373,3096,61920000,27802.892136335373,10,1000,cfr_plus,1000,10,9696,-3570.596108577807,interval
20260503-174715,1777872941.990247,0,0,0.0,3137,62740000,28106.47868323326,3137,62740000,28106.47868323326,3137,62740000,28106.47868323326,10,1000,cfr_plus,1000,10,9696,892.7901204120229,interval
20260503-174715,1777873248.341318,0,0,0.0,3178,63560000,28412.834351301193,3178,63560000,28412.834351301193,3178,63560000,28412.834351301193,10,1000,cfr_plus,1000,10,9696,-500.11863619383405,interval
20260503-174715,1777873554.067977,0,0,0.0,3219,64380000,28718.554896116257,3219,64380000,28718.554896116257,3219,64380000,28718.554896116257,10,1000,cfr_plus,1000,10,9696,-1407.7612479076936,interval
20260503-174715,1777873859.552719,0,0,0.0,3260,65200000,29024.033877134323,3260,65200000,29024.033877134323,3260,65200000,29024.033877134323,10,1000,cfr_plus,1000,10,9696,-2696.8627329807578,interval
20260503-174715,1777874164.398093,0,0,0.0,3301,66020000,29328.884670972824,3301,66020000,29328.884670972824,3301,66020000,29328.884670972824,10,1000,cfr_plus,1000,10,9696,-2664.897500778552,interval
20260503-174715,1777874468.232073,0,0,0.0,3342,66840000,29632.719969034195,3342,66840000,29632.719969034195,3342,66840000,29632.719969034195,10,1000,cfr_plus,1000,10,9696,2551.759784753602,interval
20260503-174715,1777874772.4698071,0,0,0.0,3383,67660000,29936.953173160553,3383,67660000,29936.953173160553,3383,67660000,29936.953173160553,10,1000,cfr_plus,1000,10,9696,-2219.363478091229,interval
20260503-174715,1777875075.3301911,0,0,0.0,3424,68480000,30239.810583114624,3424,68480000,30239.810583114624,3424,68480000,30239.810583114624,10,1000,cfr_plus,1000,10,9696,-6176.339726020236,interval
20260503-174715,1777875378.5315819,0,0,0.0,3465,69300000,30543.012577056885,3465,69300000,30543.012577056885,3465,69300000,30543.012577056885,10,1000,cfr_plus,1000,10,9696,-3247.6394919976337,interval
20260503-174715,1777875682.026251,0,0,0.0,3506,70120000,30846.5132291317,3506,70120000,30846.5132291317,3506,70120000,30846.5132291317,10,1000,cfr_plus,1000,10,9696,1790.1998335181927,interval
20260503-174715,1777875983.299396,0,0,0.0,3547,70940000,31147.784053087234,3547,70940000,31147.784053087234,3547,70940000,31147.784053087234,10,1000,cfr_plus,1000,10,9696,-6447.5067163152635,interval
20260503-174715,1777876283.925892,0,0,0.0,3588,71760000,31448.40714597702,3588,71760000,31448.40714597702,3588,71760000,31448.40714597702,10,1000,cfr_plus,1000,10,9696,-7416.5672116082615,interval
20260503-174715,1777876584.869762,0,0,0.0,3629,72580000,31749.356776237488,3629,72580000,31749.356776237488,3629,72580000,31749.356776237488,10,1000,cfr_plus,1000,10,9696,2285.130341527007,interval
20260503-174715,1777876885.365372,0,0,0.0,3670,73400000,32049.8455350399,3670,73400000,32049.8455350399,3670,73400000,32049.8455350399,10,1000,cfr_plus,1000,10,9696,-6475.391430690856,interval
20260503-174715,1777877186.0543392,0,0,0.0,3711,74220000,32350.54181623459,3711,74220000,32350.54181623459,3711,74220000,32350.54181623459,10,1000,cfr_plus,1000,10,9696,-716.4013381806177,interval
20260503-174715,1777877487.524875,0,0,0.0,3752,75040000,32652.007127046585,3752,75040000,32652.007127046585,3752,75040000,32652.007127046585,10,1000,cfr_plus,1000,10,9696,-4113.65320235137,interval
20260503-174715,1777877787.795407,0,0,0.0,3793,75860000,32952.27602100372,3793,75860000,32952.27602100372,3793,75860000,32952.27602100372,10,1000,cfr_plus,1000,10,9696,-2465.548379278061,interval
20260503-174715,1777878089.9356108,0,0,0.0,3834,76680000,33254.42143321037,3834,76680000,33254.42143321037,3834,76680000,33254.42143321037,10,1000,cfr_plus,1000,10,9696,-436.9389006169989,interval
20260503-174715,1777878390.955884,0,0,0.0,3875,77500000,33555.44679236412,3875,77500000,33555.44679236412,3875,77500000,33555.44679236412,10,1000,cfr_plus,1000,10,9696,2903.9092583941433,interval
20260503-174715,1777878694.3353841,0,0,0.0,3916,78320000,33858.81546521187,3916,78320000,33858.81546521187,3916,78320000,33858.81546521187,10,1000,cfr_plus,1000,10,9696,3344.1176171550305,interval
20260503-174715,1777878998.067413,0,0,0.0,3957,79140000,34162.545523405075,3957,79140000,34162.545523405075,3957,79140000,34162.545523405075,10,1000,cfr_plus,1000,10,9696,1213.5968876480315,interval
20260503-174715,1777879302.544014,0,0,0.0,3998,79960000,34467.02780628204,3998,79960000,34467.02780628204,3998,79960000,34467.02780628204,10,1000,cfr_plus,1000,10,9696,-8047.319443091878,interval
20260503-174715,1777879605.7651331,0,0,0.0,4039,80780000,34770.245252132416,4039,80780000,34770.245252132416,4039,80780000,34770.245252132416,10,1000,cfr_plus,1000,10,9696,-1784.0108981021012,interval
20260503-174715,1777879909.11335,0,0,0.0,4080,81600000,35073.59538936615,4080,81600000,35073.59538936615,4080,81600000,35073.59538936615,10,1000,cfr_plus,1000,10,9696,2522.167579134705,interval
20260503-174715,1777880211.6852732,0,0,0.0,4121,82420000,35376.171421289444,4121,82420000,35376.171421289444,4121,82420000,35376.171421289444,10,1000,cfr_plus,1000,10,9696,-4377.206632000922,interval
20260503-174715,1777880516.2750258,0,0,0.0,4162,83240000,35680.75218629837,4162,83240000,35680.75218629837,4162,83240000,35680.75218629837,10,1000,cfr_plus,1000,10,9696,-2200.543476769621,interval
20260503-174715,1777880816.501665,0,0,0.0,4202,84040000,35980.976615190506,4202,84040000,35980.976615190506,4202,84040000,35980.976615190506,10,1000,cfr_plus,1000,10,9696,-1657.9530709558508,interval
20260503-174715,1777881118.036754,0,0,0.0,4242,84840000,36282.52498936653,4242,84840000,36282.52498936653,4242,84840000,36282.52498936653,10,1000,cfr_plus,1000,10,9696,2359.9406839042563,interval
20260503-174715,1777881419.675413,0,0,0.0,4282,85640000,36584.16216516495,4282,85640000,36584.16216516495,4282,85640000,36584.16216516495,10,1000,cfr_plus,1000,10,9696,-381.94045932880334,interval
20260503-174715,1777881720.701516,0,0,0.0,4322,86440000,36885.18017101288,4322,86440000,36885.18017101288,4322,86440000,36885.18017101288,10,1000,cfr_plus,1000,10,9696,-1279.6084169673968,interval
20260503-174715,1777882027.387499,0,0,0.0,4363,87260000,37191.87104725838,4363,87260000,37191.87104725838,4363,87260000,37191.87104725838,10,1000,cfr_plus,1000,10,9696,3821.5193031574427,interval
20260503-174715,1777882328.0220711,0,0,0.0,4403,88060000,37492.50750422478,4403,88060000,37492.50750422478,4403,88060000,37492.50750422478,10,1000,cfr_plus,1000,10,9696,-2751.093784707557,interval
20260503-174715,1777882628.666731,0,0,0.0,4443,88860000,37793.14294719696,4443,88860000,37793.14294719696,4443,88860000,37793.14294719696,10,1000,cfr_plus,1000,10,9696,-2129.6402712853355,interval
20260503-174715,1777882930.218336,0,0,0.0,4483,89660000,38094.698080062866,4483,89660000,38094.698080062866,4483,89660000,38094.698080062866,10,1000,cfr_plus,1000,10,9696,-2144.5276830233133,interval
20260503-174715,1777883231.651465,0,0,0.0,4523,90460000,38396.13176822662,4523,90460000,38396.13176822662,4523,90460000,38396.13176822662,10,1000,cfr_plus,1000,10,9696,-1910.6996203956692,interval
20260503-174715,1777883533.2066371,0,0,0.0,4563,91260000,38697.688672065735,4563,91260000,38697.688672065735,4563,91260000,38697.688672065735,10,1000,cfr_plus,1000,10,9696,-1151.7722035581662,interval
20260503-174715,1777883835.3670778,0,0,0.0,4603,92060000,38999.8506193161,4603,92060000,38999.8506193161,4603,92060000,38999.8506193161,10,1000,cfr_plus,1000,10,9696,-5469.14741045197,interval
20260503-174715,1777884136.488002,0,0,0.0,4643,92860000,39300.97246003151,4643,92860000,39300.97246003151,4643,92860000,39300.97246003151,10,1000,cfr_plus,1000,10,9696,-3651.637753024907,interval
20260503-174715,1777884443.983582,0,0,0.0,4684,93680000,39608.471892118454,4684,93680000,39608.471892118454,4684,93680000,39608.471892118454,10,1000,cfr_plus,1000,10,9696,-2656.5471075044393,interval
20260503-174715,1777884750.406734,0,0,0.0,4725,94500000,39914.896386146545,4725,94500000,39914.896386146545,4725,94500000,39914.896386146545,10,1000,cfr_plus,1000,10,9696,-1023.8852363926784,interval
20260503-174715,1777885051.359352,0,0,0.0,4765,95300000,40215.846952199936,4765,95300000,40215.846952199936,4765,95300000,40215.846952199936,10,1000,cfr_plus,1000,10,9696,-9201.686547044157,interval
20260503-174715,1777885353.860248,0,0,0.0,4805,96100000,40518.340682029724,4805,96100000,40518.340682029724,4805,96100000,40518.340682029724,10,1000,cfr_plus,1000,10,9696,746.8767502788473,interval
20260503-174715,1777885655.301464,0,0,0.0,4845,96900000,40819.782083272934,4845,96900000,40819.782083272934,4845,96900000,40819.782083272934,10,1000,cfr_plus,1000,10,9696,292.3318809280202,interval
20260503-174715,1777885956.5493782,0,0,0.0,4885,97700000,41121.02726817131,4885,97700000,41121.02726817131,4885,97700000,41121.02726817131,10,1000,cfr_plus,1000,10,9696,-4104.772302763649,interval
20260503-174715,1777886258.923906,0,0,0.0,4925,98500000,41423.413112163544,4925,98500000,41423.413112163544,4925,98500000,41423.413112163544,10,1000,cfr_plus,1000,10,9696,-1368.5694028254056,interval
20260503-174715,1777886561.416914,0,0,0.0,4965,99300000,41725.89288234711,4965,99300000,41725.89288234711,4965,99300000,41725.89288234711,10,1000,cfr_plus,1000,10,9696,-2613.7194571080026,interval
20260503-174715,1777886865.0678332,0,0,0.0,5005,100100000,42029.55214738846,5005,100100000,42029.55214738846,5005,100100000,42029.55214738846,10,1000,cfr_plus,1000,10,9696,-1864.3253863047364,interval
20260503-174715,1777887168.794739,0,0,0.0,5045,100900000,42333.281843185425,5045,100900000,42333.281843185425,5045,100900000,42333.281843185425,10,1000,cfr_plus,1000,10,9696,-512.5259961466647,interval
20260503-174715,1777887470.7837389,0,0,0.0,5085,101700000,42635.26627039909,5085,101700000,42635.26627039909,5085,101700000,42635.26627039909,10,1000,cfr_plus,1000,10,9696,-3963.8820807108555,interval
20260503-174715,1777887772.374093,0,0,0.0,5125,102500000,42936.85399508476,5125,102500000,42936.85399508476,5125,102500000,42936.85399508476,10,1000,cfr_plus,1000,10,9696,-6115.25372521316,interval
20260503-174715,1777888074.801263,0,0,0.0,5165,103300000,43239.28344917297,5165,103300000,43239.28344917297,5165,103300000,43239.28344917297,10,1000,cfr_plus,1000,10,9696,-6704.680853481374,interval
20260503-174715,1777888376.2060301,0,0,0.0,5205,104100000,43540.69426727295,5205,104100000,43540.69426727295,5205,104100000,43540.69426727295,10,1000,cfr_plus,1000,10,9696,-1958.9834254053249,interval
20260503-174715,1777888677.455016,0,0,0.0,5245,104900000,43841.944392204285,5245,104900000,43841.944392204285,5245,104900000,43841.944392204285,10,1000,cfr_plus,1000,10,9696,868.8304973174238,interval
20260503-174715,1777888977.860768,0,0,0.0,5285,105700000,44142.34033823013,5285,105700000,44142.34033823013,5285,105700000,44142.34033823013,10,1000,cfr_plus,1000,10,9696,268.2757709869584,interval
20260503-174715,1777889285.3880372,0,0,0.0,5326,106520000,44449.86319899559,5326,106520000,44449.86319899559,5326,106520000,44449.86319899559,10,1000,cfr_plus,1000,10,9696,-2726.5059453479225,interval
20260503-174715,1777889585.861374,0,0,0.0,5366,107320000,44750.339397192,5366,107320000,44750.339397192,5366,107320000,44750.339397192,10,1000,cfr_plus,1000,10,9696,4897.728293940625,interval
20260503-174715,1777889893.0948539,0,0,0.0,5407,108140000,45057.580659389496,5407,108140000,45057.580659389496,5407,108140000,45057.580659389496,10,1000,cfr_plus,1000,10,9696,-2263.847604973431,interval
20260503-174715,1777890194.124348,0,0,0.0,5447,108940000,45358.59887909889,5447,108940000,45358.59887909889,5447,108940000,45358.59887909889,10,1000,cfr_plus,1000,10,9696,-3250.139765527612,interval
20260503-174715,1777890498.9801338,0,0,0.0,5488,109760000,45663.46054816246,5488,109760000,45663.46054816246,5488,109760000,45663.46054816246,10,1000,cfr_plus,1000,10,9696,24.18907943530712,interval
20260503-174715,1777890802.6879308,0,0,0.0,5529,110580000,45967.17028141022,5529,110580000,45967.17028141022,5529,110580000,45967.17028141022,10,1000,cfr_plus,1000,10,9696,-953.4407004673982,interval
20260503-174715,1777891106.160587,0,0,0.0,5570,111400000,46270.64738416672,5570,111400000,46270.64738416672,5570,111400000,46270.64738416672,10,1000,cfr_plus,1000,10,9696,-6914.004276044685,interval
20260503-174715,1777891409.5074618,0,0,0.0,5611,112220000,46573.98672938347,5611,112220000,46573.98672938347,5611,112220000,46573.98672938347,10,1000,cfr_plus,1000,10,9696,-2551.3002197427245,interval
20260503-174715,1777891714.3960829,0,0,0.0,5652,113040000,46878.88223838806,5652,113040000,46878.88223838806,5652,113040000,46878.88223838806,10,1000,cfr_plus,1000,10,9696,-6165.744125406598,interval
20260503-174715,1777892019.1186419,0,0,0.0,5693,113860000,47183.602340221405,5693,113860000,47183.602340221405,5693,113860000,47183.602340221405,10,1000,cfr_plus,1000,10,9696,-2424.545469605904,interval
20260503-174715,1777892321.506927,0,0,0.0,5734,114680000,47485.99940609932,5734,114680000,47485.99940609932,5734,114680000,47485.99940609932,10,1000,cfr_plus,1000,10,9696,-1295.5766054380224,interval
20260503-174715,1777892624.0946681,0,0,0.0,5775,115500000,47788.587650060654,5775,115500000,47788.587650060654,5775,115500000,47788.587650060654,10,1000,cfr_plus,1000,10,9696,-4979.2257148225035,interval
20260503-174715,1777892929.711647,0,0,0.0,5816,116320000,48094.19435715675,5816,116320000,48094.19435715675,5816,116320000,48094.19435715675,10,1000,cfr_plus,1000,10,9696,2640.8808536343013,interval
20260503-174715,1777893233.410093,0,0,0.0,5857,117140000,48397.89406514168,5857,117140000,48397.89406514168,5857,117140000,48397.89406514168,10,1000,cfr_plus,1000,10,9696,1715.641548235396,interval
20260503-174715,1777893537.7584388,0,0,0.0,5898,117960000,48702.24197912216,5898,117960000,48702.24197912216,5898,117960000,48702.24197912216,10,1000,cfr_plus,1000,10,9696,525.3184601155534,interval
20260503-174715,1777893842.086043,0,0,0.0,5938,118760000,49006.57706904411,5938,118760000,49006.57706904411,5938,118760000,49006.57706904411,10,1000,cfr_plus,1000,10,9696,-4829.277515785641,interval
20260503-174715,1777894146.654262,0,0,0.0,5979,119580000,49311.139753341675,5979,119580000,49311.139753341675,5979,119580000,49311.139753341675,10,1000,cfr_plus,1000,10,9696,-3359.8288400130546,interval
20260503-174715,1777894449.030978,0,0,0.0,6020,120400000,49613.5071721077,6020,120400000,49613.5071721077,6020,120400000,49613.5071721077,10,1000,cfr_plus,1000,10,9696,-2167.1910730355457,interval
20260503-174715,1777894752.525818,0,0,0.0,6061,121220000,49917.014107227325,6061,121220000,49917.014107227325,6061,121220000,49917.014107227325,10,1000,cfr_plus,1000,10,9696,-4566.52299584233,interval
20260503-174715,1777895054.4219992,0,0,0.0,6102,122040000,50218.89559817314,6102,122040000,50218.89559817314,6102,122040000,50218.89559817314,10,1000,cfr_plus,1000,10,9696,-2109.277728923782,interval
20260503-174715,1777895357.624013,0,0,0.0,6143,122860000,50522.11418008804,6143,122860000,50522.11418008804,6143,122860000,50522.11418008804,10,1000,cfr_plus,1000,10,9696,-844.4517700675565,interval
20260503-174715,1777895662.802304,0,0,0.0,6184,123680000,50827.289122104645,6184,123680000,50827.289122104645,6184,123680000,50827.289122104645,10,1000,cfr_plus,1000,10,9696,-1381.8921973687923,interval
20260503-174715,1777895966.410959,0,0,0.0,6225,124500000,51130.89934897423,6225,124500000,51130.89934897423,6225,124500000,51130.89934897423,10,1000,cfr_plus,1000,10,9696,4394.628705707273,interval
20260503-174715,1777896273.2912278,0,0,0.0,6266,125320000,51437.77439117432,6266,125320000,51437.77439117432,6266,125320000,51437.77439117432,10,1000,cfr_plus,1000,10,9696,-5265.686038697039,interval
20260503-174715,1777896577.7504551,0,0,0.0,6307,126140000,51742.24260520935,6307,126140000,51742.24260520935,6307,126140000,51742.24260520935,10,1000,cfr_plus,1000,10,9696,3981.3315507255356,interval
20260503-174715,1777896884.3775842,0,0,0.0,6348,126960000,52048.86616706848,6348,126960000,52048.86616706848,6348,126960000,52048.86616706848,10,1000,cfr_plus,1000,10,9696,-5688.1008339354885,interval
20260503-174715,1777897185.100121,0,0,0.0,6388,127760000,52349.58108329773,6388,127760000,52349.58108329773,6388,127760000,52349.58108329773,10,1000,cfr_plus,1000,10,9696,-2763.7611488903817,interval
20260503-174715,1777897486.82422,0,0,0.0,6428,128560000,52651.31089735031,6428,128560000,52651.31089735031,6428,128560000,52651.31089735031,10,1000,cfr_plus,1000,10,9696,318.89578125953545,interval
20260503-174715,1777897787.3904278,0,0,0.0,6468,129360000,52951.87478303909,6468,129360000,52951.87478303909,6468,129360000,52951.87478303909,10,1000,cfr_plus,1000,10,9696,-2994.276293061362,interval
20260503-174715,1777898090.331872,0,0,0.0,6508,130160000,53254.824360370636,6508,130160000,53254.824360370636,6508,130160000,53254.824360370636,10,1000,cfr_plus,1000,10,9696,2646.605675557145,interval
20260503-174715,1777898392.677773,0,0,0.0,6548,130960000,53557.16874432564,6548,130960000,53557.16874432564,6548,130960000,53557.16874432564,10,1000,cfr_plus,1000,10,9696,-955.1582939529724,interval
20260503-174715,1777898693.173522,0,0,0.0,6588,131760000,53857.66589522362,6588,131760000,53857.66589522362,6588,131760000,53857.66589522362,10,1000,cfr_plus,1000,10,9696,-1851.7605992680053,interval
20260503-174715,1777898998.7365592,0,0,0.0,6629,132580000,54163.22555422783,6629,132580000,54163.22555422783,6629,132580000,54163.22555422783,10,1000,cfr_plus,1000,10,9696,-916.4928400851222,interval
20260503-174715,1777899305.016812,0,0,0.0,6670,133400000,54469.507145404816,6670,133400000,54469.507145404816,6670,133400000,54469.507145404816,10,1000,cfr_plus,1000,10,9696,-2462.030711948908,interval
20260503-174715,1777899608.065731,0,0,0.0,6711,134220000,54772.55524301529,6711,134220000,54772.55524301529,6711,134220000,54772.55524301529,10,1000,cfr_plus,1000,10,9696,2882.4110433557944,interval
20260503-174715,1777899911.668253,0,0,0.0,6752,135040000,55076.155368328094,6752,135040000,55076.155368328094,6752,135040000,55076.155368328094,10,1000,cfr_plus,1000,10,9696,1864.3070595750974,interval
20260503-174715,1777900216.9266272,0,0,0.0,6793,135860000,55381.41047716141,6793,135860000,55381.41047716141,6793,135860000,55381.41047716141,10,1000,cfr_plus,1000,10,9696,2442.701252969187,interval
20260503-174715,1777900523.53298,0,0,0.0,6834,136680000,55688.01236319542,6834,136680000,55688.01236319542,6834,136680000,55688.01236319542,10,1000,cfr_plus,1000,10,9696,-1975.2275553270422,interval
20260503-174715,1777900829.2736151,0,0,0.0,6875,137500000,55993.75394201279,6875,137500000,55993.75394201279,6875,137500000,55993.75394201279,10,1000,cfr_plus,1000,10,9696,1093.4351444693527,interval
20260503-174715,1777901131.83709,0,0,0.0,6916,138320000,56296.3235373497,6916,138320000,56296.3235373497,6916,138320000,56296.3235373497,10,1000,cfr_plus,1000,10,9696,-493.19265903058795,interval
20260503-174715,1777901435.957011,0,0,0.0,6957,139140000,56600.438249349594,6957,139140000,56600.438249349594,6957,139140000,56600.438249349594,10,1000,cfr_plus,1000,10,9696,-3445.760926445547,interval
20260503-174715,1777901738.731968,0,0,0.0,6998,139960000,56903.220610141754,6998,139960000,56903.220610141754,6998,139960000,56903.220610141754,10,1000,cfr_plus,1000,10,9696,-2072.504677079676,interval
20260503-174715,1777902041.4560168,0,0,0.0,7039,140780000,57205.9485270977,7039,140780000,57205.9485270977,7039,140780000,57205.9485270977,10,1000,cfr_plus,1000,10,9696,4171.065314688155,interval
20260503-174715,1777902345.973635,0,0,0.0,7080,141600000,57510.458819150925,7080,141600000,57510.458819150925,7080,141600000,57510.458819150925,10,1000,cfr_plus,1000,10,9696,-1472.5326337778959,interval
20260503-174715,1777902438.2978969,0,0,0.0,7092,141840000,57602.78906226158,7092,141840000,57602.78906226158,7092,141840000,57602.78906226158,10,1000,cfr_plus,1000,10,9696,-2507.1779975116774,final
20260504-101909,1777904650.5521228,20038,120228000,43201.386457920074,104,624000,300.5731997489929,20142,120852000,43501.95965766907,20142,120852000,43501.95965766907,10,300,cfr,1000,10,6336,-571.5013511016704,interval
20260504-101909,1777904952.1779919,20038,120228000,43201.386457920074,257,1542000,602.2029850482941,20295,121770000,43803.58944296837,20295,121770000,43803.58944296837,10,300,cfr,1000,10,6336,403.1372270690034,interval
20260504-101909,1777905252.9693089,20038,120228000,43201.386457920074,411,2466000,902.991103887558,20449,122694000,44104.37756180763,20449,122694000,44104.37756180763,10,300,cfr,1000,10,6336,-1067.703224413152,interval
20260504-101909,1777905553.046718,20038,120228000,43201.386457920074,567,3402000,1203.0741488933563,20605,123630000,44404.46060681343,20605,123630000,44404.46060681343,10,300,cfr,1000,10,6336,-47.53710447180811,interval
20260504-101909,1777905853.5204349,20038,120228000,43201.386457920074,722,4332000,1503.5483510494232,20760,124560000,44704.9348089695,20760,124560000,44704.9348089695,10,300,cfr,1000,10,6336,-614.47559811651,interval
20260504-101909,1777906154.374023,20038,120228000,43201.386457920074,877,5262000,1804.398983001709,20915,125490000,45005.78544092178,20915,125490000,45005.78544092178,10,300,cfr,1000,10,6336,137.6561669613892,interval
20260504-101909,1777906454.991049,20038,120228000,43201.386457920074,1034,6204000,2105.0145449638367,21072,126432000,45306.40100288391,21072,126432000,45306.40100288391,10,300,cfr,1000,10,6336,-652.4822521471392,interval
20260504-101909,1777906756.8364532,20038,120228000,43201.386457920074,1196,7176000,2406.8645210266113,21234,127404000,45608.250978946686,21234,127404000,45608.250978946686,10,300,cfr,1000,10,6336,1422.420777831719,interval
20260504-101909,1777907057.8972878,20038,120228000,43201.386457920074,1358,8148000,2707.9212789535522,21396,128376000,45909.30773687363,21396,128376000,45909.30773687363,10,300,cfr,1000,10,6336,-894.2963372378541,interval
20260504-101909,1777907358.429651,20038,120228000,43201.386457920074,1520,9120000,3008.4524857997894,21558,129348000,46209.838943719864,21558,129348000,46209.838943719864,10,300,cfr,1000,10,6336,-1493.1952456574393,interval
20260504-101909,1777907659.742389,20038,120228000,43201.386457920074,1681,10086000,3309.7654588222504,21719,130314000,46511.151916742325,21719,130314000,46511.151916742325,10,300,cfr,1000,10,6336,1514.1664258314677,interval
20260504-101909,1777907961.5825331,20038,120228000,43201.386457920074,1841,11046000,3611.600471973419,21879,131274000,46812.986929893494,21879,131274000,46812.986929893494,10,300,cfr,1000,10,6336,-794.963230696257,interval
20260504-101909,1777908262.372244,20038,120228000,43201.386457920074,1997,11982000,3912.3946120738983,22035,132210000,47113.78106999397,22035,132210000,47113.78106999397,10,300,cfr,1000,10,6336,1121.0763102617746,interval
20260504-101909,1777908563.855221,20038,120228000,43201.386457920074,2151,12906000,4213.8741681575775,22189,133134000,47415.26062607765,22189,133134000,47415.26062607765,10,300,cfr,1000,10,6336,752.7491053023875,interval
20260504-101909,1777908864.60895,20038,120228000,43201.386457920074,2303,13818000,4514.633614063263,22341,134046000,47716.02007198334,22341,134046000,47716.02007198334,10,300,cfr,1000,10,6336,798.5881001208547,interval
20260504-101909,1777909164.668032,20038,120228000,43201.386457920074,2447,14682000,4814.690616846085,22485,134910000,48016.07707476616,22485,134910000,48016.07707476616,10,300,cfr,1000,10,6336,801.5852040569366,interval
20260504-101909,1777909466.465769,20038,120228000,43201.386457920074,2594,15564000,5116.490558862686,22632,135792000,48317.87701678276,22632,135792000,48317.87701678276,10,300,cfr,1000,10,6336,-616.0323649716846,interval
20260504-101909,1777909767.105292,20038,120228000,43201.386457920074,2740,16440000,5417.133068084717,22778,136668000,48618.51952600479,22778,136668000,48618.51952600479,10,300,cfr,1000,10,6336,-16.01876104197737,interval
20260504-101909,1777910068.120225,20038,120228000,43201.386457920074,2886,17316000,5718.146594047546,22924,137544000,48919.53305196762,22924,137544000,48919.53305196762,10,300,cfr,1000,10,6336,123.70203047447296,interval
20260504-101909,1777910369.940783,20038,120228000,43201.386457920074,3034,18204000,6019.96422290802,23072,138432000,49221.350680828094,23072,138432000,49221.350680828094,10,300,cfr,1000,10,6336,1261.7099640523365,interval
20260504-101909,1777910670.7578702,20038,120228000,43201.386457920074,3179,19074000,6320.781332015991,23217,139302000,49522.167789936066,23217,139302000,49522.167789936066,10,300,cfr,1000,10,6336,425.87744580798903,interval
20260504-101909,1777910971.00025,20038,120228000,43201.386457920074,3323,19938000,6621.02205491066,23361,140166000,49822.408512830734,23361,140166000,49822.408512830734,10,300,cfr,1000,10,6336,-590.3113561812044,interval
20260504-101909,1777911272.6787221,20038,120228000,43201.386457920074,3473,20838000,6922.699363946915,23511,141066000,50124.08582186699,23511,141066000,50124.08582186699,10,300,cfr,1000,10,6336,-402.4529827451387,interval
20260504-101909,1777911551.7385159,20038,120228000,43201.386457920074,3615,21690000,7201.76658987999,23653,141918000,50403.153047800064,23653,141918000,50403.153047800064,10,300,cfr,1000,10,6336,1092.22282980332,final
